"SITE","LINE","B","Na","Mg","Al","P","K","Ca","Mn","Fe","Co","Cu","Zn","As","Se","Rb","Sr","Mo","Cd"
"MI","61",5.383384082,12.98383464,1310.546775,28.78859951,222.7418759,58874.78289,1267.324195,34.20630625,23.04177288,0.019947939,3.692881008,4.060986587,0.009005078,0.002723001,0.716444508,3.729976739,0.023882979,0.013524841
"MI","610",1.771483791,5.109551978,1764.581143,57.6352651,325.8408486,51970.05654,1685.869983,46.21527098,25.0324442,0.01675536,3.715374906,3.895923994,0.010210599,NA,1.171045523,5.63496328,0.023514733,0.025780901
"MI","611",NA,18.24716197,896.7356893,23.0292086,259.1481236,40519.33569,997.4021787,34.10675322,24.17354167,0.037027429,3.248825759,8.413306076,0.006023625,NA,0.712997351,2.336595618,0.025118729,0.021937706
"MI","612",6.605996218,15.56273255,1202.909564,28.28693493,175.4330066,69246.12858,NA,18.49882203,21.55431722,NA,3.992522264,NA,0.008453968,0.01675455,1.259949513,3.296386208,0.035961357,0.009262707
"MI","613",NA,12.61331586,1282.545353,32.76286512,200.1349108,39135.97607,1022.973448,44.75379045,21.53305754,0.018751849,1.9665854,7.165735116,0.004715636,0.022747128,0.695843937,2.812786151,0.025312973,0.042754344
"MI","614",1.899300734,19.46193217,1135.898857,48.80709592,214.3666945,60152.3128,1073.214833,35.01833853,26.61105149,0.019750444,4.006361129,NA,0.012780987,NA,1.189928804,2.6404434,0.038943246,0.018722422
"MI","618",1.473145239,5.127217738,1175.124286,43.38324839,273.7360628,57010.93966,1604.857819,58.91620589,28.27037427,NA,3.515419251,7.178482633,0.010883874,NA,0.696292172,4.304848905,0.030051363,0.01868831
"MI","619",6.299131701,9.909060226,777.9814712,30.59443417,259.8989324,51333.71975,1177.828304,24.42130577,24.51531138,0.022960082,2.490674879,6.983613267,0.008956101,0.000976121,0.986058502,2.592954762,0.035516051,0.006474881
"MI","62",2.880421321,7.286382887,1627.898833,60.46537962,455.6076867,110482.8927,1995.817174,81.7346336,47.09589882,0.043711185,5.668150383,14.89321607,0.011336722,NA,2.054212698,5.664575417,0.041550652,0.046899766
"MI","620",2.950459675,5.60366617,974.703468,42.9081483,218.9987946,25978.98822,1937.404687,29.44570433,36.16157533,0.032295197,3.116778129,4.231370032,0.011204036,NA,0.379507047,5.1341006,0.051738486,0.02619549
"MI","621",2.390554428,5.435621034,1994.600349,49.95341065,279.7290934,21676.82656,2373.745933,85.08231086,26.686965,0.036162761,4.170750058,7.676496314,0.012748916,0.000272836,0.684643972,6.380309385,0.036338741,0.038966007
"MI","622",3.926392373,8.569636804,1083.116446,21.11790577,225.2789852,59954.42749,992.9008313,51.85075567,17.22157706,0.023178543,2.66462588,4.331647721,0.006192119,0.018754454,1.192213231,2.764890622,0.01787257,0.036530767
"MI","625",3.34029344,6.445711933,783.5438692,22.21293232,221.7187899,54069.44085,1027.055645,20.16812733,18.34034397,0.021135559,2.640530073,NA,0.005569539,0.006656635,0.801205823,2.490525436,0.021183911,0.014251371
"MI","627",1.787847479,7.730984505,NA,58.46794096,431.0509407,54330.12147,1408.454637,54.46377351,30.2544212,0.017713588,2.616685631,4.091873207,0.010228795,NA,1.036280527,5.140393668,0.024707188,0.035219245
"MI","628",3.172478051,17.42753195,1324.538207,52.39153275,389.4460595,36417.58534,1221.228506,32.23456841,34.79650645,0.021365051,3.332328281,5.447346866,0.008505547,NA,2.161837529,3.210646675,0.046880313,0.009617111
"MI","629",6.794959919,NA,884.077171,21.63024811,205.1333035,60884.78857,837.4489946,29.77447739,22.41132143,0.022921708,2.80959009,15.00418658,0.005679205,0.009454262,1.312542426,1.865503997,0.019173025,0.011969606
"MI","630",4.440070963,NA,1355.591847,53.87215512,456.0949051,59189.87659,1436.332341,57.36858684,30.93442882,0.025858207,4.521996054,12.13975768,NA,NA,1.292188963,4.262909344,0.031163791,0.06819916
"MI","632",3.072499854,11.87494942,1387.626528,31.39267633,485.7140925,49148.18845,1305.958343,29.77710654,22.12193274,0.022197417,3.757572109,5.994769122,0.00878042,NA,1.463785766,3.550618955,0.028256318,0.009012973
"MI","633",3.783355819,8.345831946,1386.451654,23.63263174,178.1205708,22422.50549,1747.860206,34.49612995,18.28429683,0.040820093,2.302424158,NA,0.004758034,0.006109947,0.425272882,2.460293203,0.022474279,0.026711302
"MI","634",2.418351655,6.135912166,1167.903726,47.25684273,406.3611781,38659.1911,1691.824006,50.30011039,34.52848761,0.042500246,4.391752558,6.693880997,0.012060803,NA,0.806996475,4.643895776,0.04378822,0.031251731
"MI","635",1.54322198,6.681920128,1007.18992,56.80556854,390.6239858,81401.18025,1080.593458,39.10297066,33.85820733,0.018275118,2.267160425,5.471160563,0.016393103,NA,1.72548339,3.0826181,0.03060142,0.014539234
"MI","636",2.142068055,9.301879203,1661.17263,50.24974266,320.6933416,30212.87469,1263.242902,38.01482982,29.02155487,0.017655211,4.519352781,4.470228594,NA,NA,0.685932418,3.81004155,0.03669189,0.019990121
"MI","637",1.825475128,7.669930647,989.356521,36.58325415,294.6722652,86151.94467,1261.768781,45.70566483,31.66696944,0.031705113,4.051199774,8.748793747,0.009375856,NA,1.116802756,3.043223518,0.028205131,0.070621485
"MI","638",1.998077085,6.805097974,1053.755566,55.07101929,363.3744681,86406.78711,1072.178154,39.42983343,25.85133087,0.021480446,3.388696571,5.52018278,0.006916967,NA,1.423984565,2.941178648,0.022231281,0.017489972
"MI","639",6.066111476,12.93070523,1135.69883,24.64492844,203.5298145,27595.75959,1521.451882,34.71061782,21.08599102,0.027312967,2.401263056,NA,0.00993609,0.013104528,0.488897943,2.924149029,0.027730967,0.023402433
"MI","64",2.419623745,NA,1492.817643,50.51249744,234.2931623,53942.01052,1094.922185,54.50048549,29.77455929,0.020069374,3.17244346,5.427439118,NA,NA,1.203215804,2.977115243,0.019823361,0.021613204
"MI","640",7.625884971,14.2782797,1384.941084,25.72126852,197.0091432,106693.4654,1242.940406,44.16387803,21.18171708,0.026272495,3.231551227,12.59002221,0.00731517,0.020941086,1.371780808,2.944358477,0.019316014,0.051821483
"MI","641",1.959465503,11.60657909,1628.304387,62.77832309,265.3118306,76051.36083,1537.548258,39.24781691,30.57395596,0.023199093,3.318717536,4.544724947,0.014626563,NA,1.173145528,3.99819042,0.03472247,0.026571817
"MI","642",2.851243623,9.465037296,1157.15251,37.1560503,269.4668004,36738.10264,1523.163401,49.20133896,29.33742064,0.028695938,3.481805807,5.101818506,0.009283649,0.000371504,0.650804658,4.399101915,0.028377972,0.018302691
"MI","643",1.739112956,10.85408201,1277.524769,67.89448265,346.1301406,70960.95859,2228.174463,35.73540626,36.78688541,0.032617767,4.524452791,6.218746419,0.011446285,NA,0.936023595,5.505238981,0.034691329,0.015491818
"MI","644",1.809727491,15.7787193,1163.395583,35.44808055,427.8818724,99351.13026,1456.519891,33.10823894,25.32227959,0.029865177,3.396233491,5.813480572,0.007187878,NA,2.383115855,3.872342387,0.031244131,0.019621894
"MI","648",7.162457764,6.862320999,1145.26862,34.59560685,218.9365609,14307.01392,832.2712219,42.67086048,20.30052004,0.020704029,2.857105022,10.77243257,0.005973089,0.008925316,0.235931657,2.176221103,0.032397291,0.054456099
"MI","649",3.931198316,6.073325977,1213.891254,NA,394.7808645,62775.76114,1538.92628,67.63253122,45.05510148,0.034334171,3.303226865,10.03094824,0.020600974,NA,0.885048285,3.557905841,0.036082686,0.035198888
"MI","65",2.223176506,6.171548596,1852.248511,47.54313279,258.6752442,24978.4118,2239.899257,NA,37.79870728,0.048173293,5.71344311,5.889828289,0.012922386,NA,0.609315725,6.568084198,0.029126057,0.031573063
"MI","652",5.964605329,21.22292067,823.1723576,32.50675062,217.324273,44283.18358,842.245704,25.4198692,22.42825347,0.020441731,2.815872302,8.381643258,0.007108252,NA,1.100460841,2.261960627,0.033834366,0.008449105
"MI","654",2.341476808,4.613663659,1087.5373,40.21177013,248.3248525,26976.23962,1208.8407,55.8216993,25.51146521,0.031047447,5.94327548,5.525642475,0.005924114,NA,0.522759732,3.996864111,0.042396056,0.025345585
"MI","655",4.658705222,NA,1066.313987,26.46080545,365.6369395,98860.72344,1148.713243,33.72802919,21.04192633,0.018987714,3.041156734,7.058491066,0.004914171,0.00733367,1.893233677,2.454942007,0.026980898,0.003560252
"MI","656",1.327113548,4.996939508,1379.893078,33.50671164,216.2736843,43268.73579,928.4806857,78.08412182,18.73161836,0.046878409,4.003237315,3.947646151,0.009259402,0.009802196,0.987117501,4.137730874,0.025059053,0.026755586
"MI","657",2.675782962,11.02434573,1433.093728,26.59719461,271.9324799,53816.54001,1418.640617,48.61289938,23.84451508,0.028769123,4.685997432,5.304984086,0.00785995,NA,1.01999661,4.390193083,0.033282435,0.024209091
"MI","658",5.538454864,7.546691964,1066.902571,27.61285571,195.6632598,17495.37858,1153.000041,32.12025354,22.30758433,0.023982041,4.11038389,8.565446706,0.01057277,0.009843067,0.341308127,3.741483,0.026313591,0.041876229
"MI","66",4.620914705,12.06081317,1176.473965,25.60367754,122.9972559,76227.04743,1093.620653,27.2869251,18.39028369,0.020471919,2.087417039,3.425596311,0.005670562,NA,1.455605605,2.617208266,0.020346456,0.010845202
"MI","660",2.314805243,12.61321652,1920.497692,30.47608494,NA,29319.56098,2249.93573,44.83035703,25.63532574,0.038215332,5.798035572,7.345949083,0.007918727,0.000273019,1.071591827,5.142473871,0.032012755,0.034715
"MI","661",1.473578807,NA,1507.712544,18.76244492,175.2369128,36958.72178,1154.365492,38.30932649,19.52642456,0.019800689,4.305155222,3.851426787,0.007424405,NA,0.800483444,3.490055245,0.024817407,0.029066865
"MI","663",2.83206856,5.825434528,1252.862072,73.7317622,492.8898933,67558.66532,1071.197531,52.85001283,37.2699909,0.022616977,4.388124233,7.900055405,0.01460341,NA,1.403656721,2.699931201,0.034731411,0.019222121
"MI","664",4.385960329,5.642455347,1344.032889,31.88699446,292.3437987,42962.2146,1568.236722,41.03395262,24.59388554,0.020041588,3.830680272,5.591406366,0.007118086,0.010099849,0.925784785,4.341879737,0.031639748,0.038536949
"MI","666",2.790152714,7.140538582,1749.777817,70.58307734,531.568132,66699.64836,1988.371089,39.70006247,35.03817418,0.029219717,4.758389596,6.0436389,0.022811658,NA,1.381442577,5.197885152,0.028835404,0.039681533
"MI","667",2.237453352,5.295925862,1241.42768,25.76373152,199.708753,19465.94758,1295.231877,36.76386273,21.44652556,0.020830266,3.192836533,9.369598159,0.007127045,0.018136671,0.427269355,3.305073158,0.026144604,0.010250079
"MI","668",7.058092125,9.303087153,1216.026415,28.79212912,209.4383816,28596.49787,912.0129945,48.0876267,20.06425128,0.018575686,2.792694486,4.475271754,0.010342332,0.028405121,0.514613405,2.729621573,0.013907258,0.036436916
"MI","669",3.58455363,13.95886555,1656.211587,63.73066387,379.0444783,64881.20808,2170.624083,34.36008607,43.61951365,0.035311929,5.391230531,3.349013684,0.012123186,NA,2.408656892,6.121305981,0.047044515,0.014103344
"MI","67",1.243803861,9.947941691,1240.660138,29.78622716,195.5539761,38273.63997,911.1066219,37.06139282,20.86017587,0.023165639,2.600881168,5.388162742,0.007230599,NA,0.794716169,3.076862096,0.020224145,0.037242077
"MI","670",3.274699666,7.827368959,823.7048253,28.41142902,277.2897523,76040.40591,1537.889809,57.01555589,24.22713252,0.038966137,3.427317245,NA,0.007645485,0.008056085,1.128489779,2.370540341,0.035475665,0.022483229
"MI","672",1.285984594,4.670901395,1438.017126,51.8633012,397.8239874,43479.50054,1087.183201,44.08485907,24.82022174,0.027478345,5.014477425,6.18031206,0.007227869,NA,0.980842044,3.470765653,0.026613753,0.021881752
"MI","673",3.526348751,13.39433842,1564.538601,40.0721282,231.7980945,17798.27972,1937.246234,41.65712617,37.16909685,0.036155453,4.175440736,5.223970445,0.012502056,0.01720509,0.31652564,5.156406721,0.041391767,0.021976392
"MI","674",5.111639361,6.857610138,1307.578319,32.92805425,262.0244751,28662.5762,1402.709927,46.32726377,26.30770709,0.027826778,2.993868112,NA,0.008890159,0.00556803,0.507341063,3.59884137,0.028471993,0.020060658
"MI","675",6.428807663,11.12108076,761.7330999,34.35987558,260.4899336,58877.30094,1382.273656,51.27301487,30.50521047,NA,3.42012885,NA,0.008562397,0.014172898,1.036947608,2.941873025,0.028810363,0.015233642
"MI","679",3.166350373,NA,1269.174969,45.66245608,284.4720806,92915.2985,1320.290534,28.82115228,29.75284224,0.028181723,3.33612805,4.584901658,0.010242146,NA,2.41274127,3.76382912,0.04733115,0.012033681
"MI","68",5.574778933,11.04158908,1069.306919,32.30010897,234.9651898,75283.11252,885.9458227,28.08419364,24.38999958,0.021632196,4.018675156,10.34838146,0.007823822,0.014799653,1.952251329,3.032182409,0.038285804,0.015571119
"MI","680",3.199253026,7.43329917,1658.406843,26.22768004,235.1044765,50860.3249,1360.520901,62.23734908,19.11009742,0.019978082,3.964948909,6.993625376,0.006720221,0.002710864,1.107195989,3.460048936,0.019843345,0.049476683
"MI","681",1.601134297,NA,1865.175335,61.51957834,333.828534,50556.88012,1334.951563,57.5798142,36.49638044,0.024046424,5.2481568,11.8017718,0.018671598,NA,1.403407862,3.80383774,0.037721236,0.063233103
"MI","682",NA,11.67639847,908.3797211,29.8232138,242.9741149,41938.33735,844.0834727,38.71405622,21.3411389,0.019490872,3.173358425,6.678719464,0.004646849,NA,0.840788174,2.163091347,0.031744135,0.015834294
"MI","683",1.577051792,9.71797307,1326.203342,66.53748313,285.269622,68973.30691,1586.717003,40.48930609,30.850442,0.021720657,3.131866988,6.699595683,0.009989264,NA,0.788054339,3.938437339,0.028544925,0.036794244
"MI","684",2.320463557,6.649180623,1382.726884,48.73055435,312.6075848,74260.06773,1092.655313,49.50497532,26.53591057,0.017938362,3.236658363,4.679333712,0.015754064,NA,1.266913709,3.799294393,0.019418165,0.01729683
"MI","685",3.445123008,5.302581348,1409.711619,47.36306788,295.4493238,27406.98443,1013.931111,43.51782817,27.38540828,0.019573257,4.573136551,10.07669393,0.01270858,NA,0.687883645,3.328177974,0.032991199,0.025337495
"MI","686",2.409820333,8.339927056,1319.266225,40.98795198,409.6778741,86582.10327,1817.966731,49.71126202,29.7552003,0.022504532,3.151241383,6.86515853,0.009167546,NA,1.657334915,4.363088331,0.039492709,0.031680626
"MI","69",6.061942639,12.65299199,847.1528485,26.80632381,371.9348605,136578.9397,801.6430641,35.26444141,21.10240322,0.01596117,2.38116855,7.037881657,0.002886208,0.006543796,2.042212784,1.774331392,0.021718966,0.015225674
"MI","690",1.831320455,10.34607812,1418.279431,28.72288133,246.2561679,23344.59713,1305.232002,33.64932599,29.41270965,0.02670411,3.385798327,4.359012573,0.009904913,NA,0.424844859,4.384911413,0.029327126,0.03348963
"MI","691",4.086499482,8.783794764,1373.412517,28.32520671,305.0454633,34983.54628,1176.766008,54.67178899,23.69659965,0.02723895,3.718180806,6.296803372,0.005874788,0.019109197,0.616023127,3.007556441,0.039618173,0.022481726
"MI","692",1.661977954,5.195870518,1221.876912,51.39055299,358.4284667,45411.45005,1316.757114,58.8282389,27.74385319,0.024033631,5.623003584,7.067746643,0.010117045,NA,1.117548893,3.740208478,0.029165871,0.031083599
"MI","693",3.621824018,5.960311223,1546.918112,34.85779817,263.9274998,26628.73969,2108.986042,44.5086018,23.93937732,0.030315661,4.810168005,NA,0.009323039,NA,0.482229143,6.776389909,0.026754666,0.018111769
"MI","694",3.997366066,7.975150251,1410.70667,36.92779008,252.1030081,38005.9396,1945.217151,50.29078549,28.75323562,0.02650749,3.549731357,4.75266656,0.011024392,0.000269822,0.723546709,5.479422319,0.041020697,0.072778623
"MI","695",1.11295571,9.693957847,1297.081357,31.56192144,360.1929956,86668.8563,1117.142777,64.08903626,20.11478482,0.046856793,3.560275267,NA,0.007460546,NA,1.8476095,2.748965661,0.02705507,0.015672147
"MI","696",1.555983267,14.25446329,1090.537384,31.14440687,248.439678,93506.66221,1204.62651,54.71838501,23.57982092,0.022820437,2.662586501,NA,0.008013452,NA,1.29674289,2.864093761,0.02687063,0.054384988
"MI","697",1.171036469,NA,1046.982938,66.9895782,404.5706682,52183.69027,966.234284,39.77563998,32.28478975,0.024684026,4.475731829,7.220971029,0.019123316,NA,1.145090244,3.35638504,0.030872369,0.016155268
"MI","698",3.140825924,6.100353103,1335.335532,38.26412649,181.9731699,25725.21579,1305.540221,43.93788431,20.64990174,0.015562836,3.058108713,3.098554007,0.009596652,NA,0.546720287,3.265214757,0.024064041,0.028322061
"MI","699",1.715626045,4.95437228,1468.402729,31.31223004,286.2047475,30098.31226,1544.19381,49.51153523,20.88243901,0.037095813,4.083576919,8.051300169,0.00652063,NA,0.915576278,4.692851737,0.032240422,0.025744928
"MI","7",1.569584027,10.61877267,1307.566219,58.10313016,314.4390829,44208.38696,1041.309406,47.60796302,30.97469889,0.023559401,4.152290989,6.484928917,0.012555298,NA,1.34702807,3.249343848,0.026885054,0.01692045
"MI","70",4.63716253,7.769170306,949.2439942,27.85871772,295.7042662,82141.67952,1447.130483,41.24643267,18.17605239,0.02090988,3.309428614,NA,0.006059348,0.012054959,1.78867083,2.877572073,0.029629777,0.007854673
"MI","700",1.777796561,4.505009123,1556.374606,38.25107398,202.4920789,19948.85559,1164.623309,33.56673627,18.90688918,0.024245652,3.489808825,4.815354263,0.005104285,NA,0.51678573,3.047232649,0.018075635,0.019189713
"MI","703",7.42292616,19.27011634,1143.347914,27.65635426,201.6046903,25172.26887,NA,58.46854744,19.81405097,0.052115511,2.547209796,NA,0.006192385,0.006493017,0.664015697,4.09302474,0.024377122,0.032821396
"MI","704",1.795341655,4.933421485,2040.768428,38.31774716,307.7567878,49383.33003,1727.80982,73.92856773,25.49745057,0.042742932,4.041676034,7.665820996,0.007629773,NA,1.057263738,5.368820329,0.054030452,NA
"MI","705",3.160553035,14.82841356,1838.013729,36.49897747,273.1060676,23291.88641,1777.905578,51.80017763,29.69604979,0.04089363,5.60849042,NA,0.011340302,NA,0.712163938,5.258680885,0.042936585,0.033172793
"MI","706",6.50758662,8.425192077,1289.924747,41.53055781,303.9817294,36143.14419,1113.739351,28.57926447,25.58476181,0.031570666,4.234344666,6.034944497,0.006332417,NA,0.757992952,2.698669884,0.033528398,0.025177071
"MI","710",2.679530531,5.048665316,1855.742137,78.9063233,394.8657144,50086.35575,2161.803077,70.89355079,39.93412607,0.023547424,3.886168615,5.560409574,0.013882678,NA,0.731358971,5.541648074,0.026618778,0.021186992
